company_id,year,free_cash_flow_cr,cfo_quality_score,cfo_quality_label,capex_cr,capex_label,fcf_conversion_rate
HEROMOTOCO,Mar 2015,2217.0,0.9247038917089678,Moderate,0.11257171907909072,Asset Light,9.2305770671996
HEROMOTOCO,Mar 2016,1422.0,1.1960154241645244,High Quality,8.082369891415118,Capital Intensive,5.916864311571588
HEROMOTOCO,Mar 2017,2035.0,1.1300056401579244,High Quality,6.892694861936385,Moderate,8.470343392299688
HEROMOTOCO,Mar 2018,2159.0,1.0792584631918323,High Quality,5.724320660545936,Moderate,7.959740451260876
HEROMOTOCO,Mar 2019,2330.0,0.2977495672244662,Accrual Risk,3.820906066939448,Moderate,8.049471429558489
HEROMOTOCO,Mar 2020,2699.0,1.508062312107133,High Quality,9.636289054488275,Capital Intensive,10.717121982210928
HEROMOTOCO,Mar 2021,1821.0,1.3998637602179838,High Quality,7.393649665686876,Moderate,6.769013456248605
HEROMOTOCO,Mar 2022,1882.0,0.9033920137398025,Moderate,0.7512436127373016,Asset Light,7.157254230842365
HEROMOTOCO,Mar 2023,2193.0,0.9335714285714286,Moderate,1.2325077580654604,Asset Light,7.295409181636726
HEROMOTOCO,Mar 2024,3095.0,1.3156066274719402,High Quality,4.8373865410569215,Moderate,9.507280211341156
HEROMOTOCO,TTM,,,Accrual Risk,,Capital Intensive,
HINDALCO,Mar 2013,-10824.0,0.9900232790156301,Moderate,17.20973152270148,Capital Intensive,-14.930890832344746
HINDALCO,Mar 2014,-139.0,3.624601366742597,High Quality,9.230856947374424,Capital Intensive,-0.17446749758381344
HINDALCO,Mar 2015,3270.0,27.57915057915058,High Quality,3.714003509747701,Moderate,3.4263440803881093
HINDALCO,Mar 2016,8468.0,-16.64957264957265,Accrual Risk,3.2604623376097366,Moderate,9.307437816687
HINDALCO,Mar 2017,9811.0,6.741232731137088,High Quality,2.8707178791024517,Asset Light,11.165739128455506
HINDALCO,Mar 2018,16231.0,1.7915502219299688,High Quality,4.630023527777537,Moderate,15.99302380577014
HINDALCO,Mar 2019,6521.0,2.1796178343949046,High Quality,4.1794977861531155,Moderate,5.668906642557224
HINDALCO,Mar 2020,5518.0,3.383328908946111,High Quality,6.117111321776815,Moderate,5.314046880718042
HINDALCO,Mar 2021,-8048.0,4.9474590869939705,High Quality,19.150354523968243,Capital Intensive,-7.031953097012643
HINDALCO,Mar 2022,10065.0,1.226365622723962,High Quality,3.472282745220677,Moderate,6.037357838667883
HINDALCO,Mar 2023,11649.0,1.9023472318510448,High Quality,3.3866183994767076,Moderate,5.808932062073643
HINDALCO,Mar 2024,9789.0,2.368882323978336,High Quality,6.6062548040859035,Moderate,5.096048727159144
HINDALCO,TTM,,,Accrual Risk,,Capital Intensive,
HINDUNILVR,Mar 2013,3668.0,0.9390466267257098,Moderate,0.23329877055251075,Asset Light,16.099016853932586
HINDUNILVR,Mar 2014,3343.0,0.9651162790697675,Moderate,1.6248204145857565,Asset Light,13.658835546475995
HINDUNILVR,Mar 2015,3430.0,0.7522851919561243,Moderate,0.4316276742149381,Asset Light,12.914156626506024
HINDUNILVR,Mar 2016,3889.0,1.0048181161165983,High Quality,0.8761573354874791,Asset Light,14.800578474653674
HINDUNILVR,Mar 2017,4012.0,1.1547884187082404,High Quality,3.537181110910078,Moderate,14.951181337109636
HINDUNILVR,Mar 2018,4996.0,1.1591735220968051,High Quality,2.990575327050218,Asset Light,17.813591956072166
HINDUNILVR,Mar 2019,5362.0,0.9570957095709571,Moderate,1.1142203001780717,Asset Light,17.620768977982255
HINDUNILVR,Mar 2020,9414.0,1.1283303730017762,High Quality,4.501922931905588,Moderate,31.461800681772612
HINDUNILVR,Mar 2021,7935.0,1.1455181897737217,High Quality,2.6112103427745175,Asset Light,22.413987910287556
HINDUNILVR,Mar 2022,7320.0,1.0175438596491229,High Quality,3.2948175265987873,Moderate,18.489984591679505
HINDUNILVR,Mar 2023,8507.0,0.9850142955733018,Moderate,2.449653350940905,Asset Light,18.321021687162148
HINDUNILVR,Mar 2024,10145.0,1.504473837774752,High Quality,8.601525138942742,Capital Intensive,21.476808434066516
HINDUNILVR,TTM,,,Accrual Risk,,Capital Intensive,
ICICIBANK,Mar 2013,-1069.0,1.726949654491609,High Quality,41.35680071293305,Capital Intensive,-3.3739426840045446
ICICIBANK,Mar 2014,-8985.0,0.5793440095915047,Moderate,31.831686169890254,Capital Intensive,-27.34993303299647
ICICIBANK,Mar 2015,-25448.0,-0.9483078349559574,Accrual Risk,23.970235062950294,Capital Intensive,-65.64515296909663
ICICIBANK,Mar 2016,11585.0,2.16390592111284,High Quality,20.33932607009141,Capital Intensive,22.171400137793768
ICICIBANK,Mar 2017,50925.0,4.641622574955909,High Quality,2.807679684936003,Asset Light,79.76848733572469
ICICIBANK,Mar 2018,-31168.0,2.13,High Quality,81.32138605578972,Capital Intensive,-42.80965854462544
ICICIBANK,Mar 2019,18389.0,8.555282123396028,High Quality,42.06885054596982,Capital Intensive,21.95046254849299
ICICIBANK,Mar 2020,37470.0,7.088195991091314,High Quality,49.61926540619548,Capital Intensive,43.895924368271224
ICICIBANK,Mar 2021,74384.0,6.777401296405421,High Quality,71.36480378632393,Capital Intensive,81.46403968940629
ICICIBANK,Mar 2022,18663.0,2.18972793729746,High Quality,41.347070969635354,Capital Intensive,23.0983440184163
ICICIBANK,Mar 2023,-71460.0,-0.10634217873156425,Accrual Risk,55.910363682919375,Capital Intensive,-81.33023763998908
ICICIBANK,Mar 2024,12547.0,3.4132071786636575,High Quality,90.7350986734873,Capital Intensive,12.602450783447166
ICICIBANK,TTM,,,Accrual Risk,,Capital Intensive,
ICICIGI,Mar 2013,22.0,2.7875354107648724,High Quality,23.978065802592223,Capital Intensive,0.5249343832020997
ICICIGI,Mar 2014,-111.0,1.1442307692307692,High Quality,16.222426470588236,Capital Intensive,-2.4246395806028835
ICICIGI,Mar 2015,73.0,-0.1675213675213675,Accrual Risk,4.03873405762872,Moderate,1.6382405745062838
ICICIGI,Mar 2016,201.0,1.0078895463510849,High Quality,5.1384054367644625,Moderate,3.814765610172708
ICICIGI,Mar 2017,-362.0,2.319088319088319,High Quality,26.46276595744681,Capital Intensive,-5.484017573094985
ICICIGI,Mar 2018,494.0,2.7726218097447797,High Quality,27.430555555555557,Capital Intensive,6.885977139671034
ICICIGI,Mar 2019,120.0,2.8369876072449953,High Quality,25.584520290244555,Capital Intensive,1.2639561828523278
ICICIGI,Mar 2020,51.0,2.875209380234506,High Quality,29.365286098810454,Capital Intensive,0.5233453052847614
ICICIGI,Mar 2021,407.0,1.2043448744059742,High Quality,11.240851903626346,Capital Intensive,4.033696729435085
ICICIGI,Mar 2022,944.0,0.6365066876475216,Moderate,0.8423811306626731,Asset Light,6.289140572951365
ICICIGI,Mar 2023,605.0,1.324465008675535,High Quality,9.426046095323338,Capital Intensive,3.6419455815073443
ICICIGI,Mar 2024,486.0,1.2542991141219386,High Quality,9.37667789329819,Capital Intensive,2.7135678391959797
ICICIGI,TTM,,,Accrual Risk,,Capital Intensive,
ICICIPRULI,Mar 2013,-1077.0,-1.7432343234323433,Accrual Risk,7.810237203495631,Moderate,-5.586099585062241
ICICIPRULI,Mar 2014,3630.0,-1.5259449071108264,Accrual Risk,27.467105263157894,Capital Intensive,17.808084772370485
ICICIPRULI,Mar 2015,-1299.0,0.31890243902439025,Accrual Risk,5.288363858009462,Moderate,-3.9606073541069575
ICICIPRULI,Mar 2016,3661.0,2.2024242424242426,High Quality,0.12950261403424623,Asset Light,19.26031144781145
ICICIPRULI,Mar 2017,3434.0,2.455410225921522,High Quality,1.8404907975460123,Asset Light,9.536239933351846
ICICIPRULI,Mar 2018,301.0,3.5145151327980235,High Quality,13.877729707457767,Capital Intensive,0.8121526091414387
ICICIPRULI,Mar 2019,3818.0,9.988586479367866,High Quality,18.230711718881896,Capital Intensive,9.329944772982747
ICICIPRULI,Mar 2020,-2201.0,8.056232427366448,High Quality,51.353151010701545,Capital Intensive,-10.31203148425787
ICICIPRULI,Mar 2021,2230.0,7.650627615062762,High Quality,6.111899208963478,Moderate,2.668357823194371
ICICIPRULI,Mar 2022,1015.0,2.412384716732543,High Quality,1.283745516329998,Asset Light,1.5442429406037002
ICICIPRULI,Mar 2023,-1056.0,0.10947109471094711,Accrual Risk,2.2683149094655097,Asset Light,-2.0216330046903415
ICICIPRULI,Mar 2024,105.0,-8.595769682726205,Accrual Risk,8.216417331989769,Capital Intensive,0.11396196926282887
ICICIPRULI,TTM,,,Accrual Risk,,Capital Intensive,
INDUSINDBK,Mar 2013,-660.0,-0.4580584354382658,Accrual Risk,2.491765716740656,Asset Light,-33.89830508474576
INDUSINDBK,Mar 2014,-4280.0,-2.9161931818181817,Accrual Risk,2.1080688151199416,Asset Light,-167.51467710371818
INDUSINDBK,Mar 2015,-1697.0,-0.7920847268673356,Accrual Risk,2.8477094510936856,Asset Light,-54.165336737950845
INDUSINDBK,Mar 2016,-3185.0,-1.2804024496937882,Accrual Risk,2.1731805929919137,Asset Light,-76.05062082139446
INDUSINDBK,Mar 2017,11284.0,4.033821478382148,High Quality,1.9783423573511039,Asset Light,198.52216748768473
INDUSINDBK,Mar 2018,-20917.0,-5.740432612312812,Accrual Risk,1.2557143683814593,Asset Light,-319.09992372234933
INDUSINDBK,Mar 2019,-7022.0,-1.9354740987579522,Accrual Risk,2.843538026144378,Asset Light,-75.6436496822148
INDUSINDBK,Mar 2020,-11513.0,-2.724988682661838,Accrual Risk,1.827467602404197,Asset Light,-91.2933153596067
INDUSINDBK,Mar 2021,44420.0,15.7425952045134,High Quality,0.7793103448275862,Asset Light,277.6770644495843
INDUSINDBK,Mar 2022,16249.0,3.600086749078291,High Quality,1.138796963208098,Asset Light,102.5820707070707
INDUSINDBK,Mar 2023,-12879.0,-1.683085250338295,Accrual Risk,1.2126044874615045,Asset Light,-82.95652173913044
INDUSINDBK,Mar 2024,-17468.0,-1.8818994413407821,Accrual Risk,1.3661799422925593,Asset Light,-99.03617190157614
INDUSINDBK,TTM,,,Accrual Risk,,Capital Intensive,
INFY,Mar 2013,4451.0,0.781949305334606,Moderate,7.241276764472642,Moderate,38.57687640838967
INFY,Mar 2014,7262.0,0.9220157657657657,Moderate,5.11240101330461,Moderate,54.23450336071696
INFY,Mar 2015,9352.0,0.6751535725832525,Moderate,1.8736285376694986,Asset Light,62.83679365719277
INFY,Mar 2016,9143.0,0.7434205649047372,Moderate,1.4173379670408865,Asset Light,53.533579249370575
INFY,Mar 2017,-3133.0,0.8033860516965095,Moderate,21.4123006833713,Capital Intensive,-16.84046441625457
INFY,Mar 2018,17751.0,0.8246303574770728,Moderate,6.427781401548454,Moderate,94.30985017532674
INFY,Mar 2019,14209.0,0.9630759247242051,Moderate,0.764439068642274,Asset Light,70.44620723847298
INFY,Mar 2020,16672.0,1.0218763146823728,High Quality,0.3645735810818253,Asset Light,74.87313064175686
INFY,Mar 2021,15851.0,1.195695824537919,High Quality,7.338362926984633,Moderate,56.83602854171895
INFY,Mar 2022,17400.0,1.0785243384809897,High Quality,5.331261663419406,Moderate,55.25388206154139
INFY,Mar 2023,21396.0,0.9319313091090095,Moderate,0.7297280723868445,Asset Light,60.90520922288643
INFY,Mar 2024,20117.0,0.9604541298384639,Moderate,3.314244810307802,Moderate,55.22855181880576
INFY,TTM,,,Accrual Risk,,Capital Intensive,
IOC,Mar 2013,46.0,2.5751309622277363,High Quality,2.0126467148858764,Asset Light,0.3318663877065147
IOC,Mar 2014,5601.0,3.4728003444811253,High Quality,3.807554085738566,Moderate,32.52235512716293
IOC,Mar 2015,35877.0,9.460591133004925,High Quality,2.272489638648564,Asset Light,339.26241134751774
IOC,Mar 2016,12014.0,2.0642874405864817,High Quality,3.9330144923348116,Moderate,54.51492875941556
IOC,Mar 2017,10532.0,1.3841550159430953,High Quality,4.9760959426415186,Moderate,30.841313069196758
IOC,Mar 2018,11996.0,1.286793953858393,High Quality,4.061524299393582,Moderate,28.796389649047
IOC,Mar 2019,-9822.0,0.7379298367488711,Moderate,4.273153109486176,Moderate,-27.85434745618513
IOC,Mar 2020,-21955.0,-3.8091684434968016,Accrual Risk,6.01554893615262,Moderate,-136.76571357378685
IOC,Mar 2021,26715.0,2.2814998621450235,High Quality,6.301689792553922,Moderate,66.90625860903103
IOC,Mar 2022,4453.0,1.00077739339993,High Quality,3.61331091204963,Moderate,9.324092298672474
IOC,Mar 2023,1614.0,2.5328092959671906,High Quality,3.3299435941056554,Moderate,5.260241827722192
IOC,Mar 2024,39635.0,1.6472973286068442,High Quality,4.052800791393595,Moderate,52.39536789783994
IOC,TTM,,,Accrual Risk,,Capital Intensive,
IRCTC,Mar 2015,23.0,0.5267175572519084,Moderate,4.343720491029273,Moderate,15.131578947368421
IRCTC,Mar 2016,295.0,1.5238095238095237,High Quality,0.5120702267739575,Asset Light,155.26315789473685
IRCTC,Mar 2017,432.0,1.4759825327510918,High Quality,6.184210526315789,Moderate,137.5796178343949
IRCTC,Mar 2018,64.0,0.1085972850678733,Accrual Risk,2.728512960436562,Asset Light,23.357664233576642
IRCTC,Mar 2019,146.0,1.6148867313915858,High Quality,18.877005347593585,Capital Intensive,38.1201044386423
IRCTC,Mar 2020,417.0,0.797270955165692,Moderate,0.35335689045936397,Asset Light,59.31721194879089
IRCTC,Mar 2021,-205.0,1.3262032085561497,High Quality,58.301158301158296,Capital Intensive,-109.04255319148936
IRCTC,Mar 2022,282.0,0.793939393939394,Moderate,12.879191059073975,Capital Intensive,32.265446224256294
IRCTC,Mar 2023,495.0,0.8071570576540755,Moderate,8.952273369104773,Capital Intensive,38.793103448275865
IRCTC,Mar 2024,667.0,0.7938793879387939,Moderate,5.035128805620609,Moderate,45.49795361527968
IRCTC,TTM,,,Accrual Risk,,Capital Intensive,
IRFC,Mar 2013,,,Accrual Risk,,Capital Intensive,
IRFC,Mar 2014,,,Accrual Risk,,Capital Intensive,
IRFC,Mar 2015,,,Accrual Risk,,Capital Intensive,
IRFC,Mar 2016,-16376.0,-19.290930506478208,Accrual Risk,0.026641800985746637,Asset Light,-219.2822710230316
IRFC,Mar 2017,-19453.0,-20.829764453961456,Accrual Risk,0.02210677572676025,Asset Light,-215.64128145438423
IRFC,Mar 2018,-28074.0,-13.662287104622871,Accrual Risk,0.021581957483543756,Asset Light,-304.19330371654564
IRFC,Mar 2019,-41747.0,-18.51352549889135,Accrual Risk,0.008981498113885397,Asset Light,-376.60802886783944
IRFC,Mar 2020,-62700.0,-19.64317042606516,Accrual Risk,0.0074510096118024,Asset Light,-469.48708348932985
IRFC,Mar 2021,-89907.0,-20.359375,Accrual Risk,0.0,Asset Light,-574.2287794596666
IRFC,Mar 2022,-64417.0,-10.576683087027915,Accrual Risk,0.02463175525887975,Asset Light,-319.2595529563364
IRFC,Mar 2023,-28588.0,-4.635641316685585,Accrual Risk,0.0,Asset Light,-121.19721892487705
IRFC,Mar 2024,7906.0,1.2342482844666252,High Quality,0.030024394820791892,Asset Light,29.819333911665975
IRFC,TTM,,,Accrual Risk,,Capital Intensive,
ITC,Mar 2013,3221.0,0.921858774662513,Moderate,12.27465367828452,Capital Intensive,28.705106496747167
ITC,Mar 2014,4090.0,0.8159093434062882,Moderate,9.21656375686852,Capital Intensive,31.269113149847094
ITC,Mar 2015,4568.0,1.0065446364658963,High Quality,13.589406703248578,Capital Intensive,32.05164187482459
ITC,Mar 2016,5878.0,1.0313651194611093,High Quality,10.004592774035517,Capital Intensive,40.451448627073155
ITC,Mar 2017,7376.0,1.0143170754987114,High Quality,7.6014777403666285,Moderate,47.67937944408533
ITC,Mar 2018,6055.0,1.1458278952405812,High Quality,16.37321917650579,Capital Intensive,36.65032383027661
ITC,Mar 2019,7037.0,0.9802898099096292,Moderate,11.472900289615225,Capital Intensive,37.9619140098182
ITC,Mar 2020,8516.0,0.942089399089335,Moderate,12.50101239167409,Capital Intensive,44.02398676592225
ITC,Mar 2021,18267.0,0.9360382574908466,Moderate,11.653166047465335,Capital Intensive,107.04365660709054
ITC,Mar 2022,13538.0,1.017609494936464,High Quality,3.6903289636408605,Moderate,65.64515346942734
ITC,Mar 2023,13146.0,0.9692457770703907,Moderate,8.082460271577434,Capital Intensive,51.143790849673195
ITC,Mar 2024,18742.0,0.8278637174112091,Moderate,2.205571077808822,Asset Light,71.44436396904662
ITC,TTM,,,Accrual Risk,,Capital Intensive,
JINDALSTEL,Mar 2013,-6069.0,1.193089430894309,High Quality,48.422274953299336,Capital Intensive,-99.3940386505077
JINDALSTEL,Mar 2014,-8114.0,2.4156118143459917,High Quality,65.81976563310174,Capital Intensive,-139.920675978617
JINDALSTEL,Mar 2015,-5535.0,-0.8140495867768595,Accrual Risk,34.62192670480903,Capital Intensive,-101.29941434846266
JINDALSTEL,Mar 2016,2071.0,-1.4036281179138321,Accrual Risk,11.618470388823257,Capital Intensive,60.256037241780625
JINDALSTEL,Mar 2017,4852.0,-2.6989755713159966,Accrual Risk,9.248715456186641,Capital Intensive,103.03673816096837
JINDALSTEL,Mar 2018,6293.0,-4.77970297029703,Accrual Risk,4.299104728714775,Moderate,97.27933219972175
JINDALSTEL,Mar 2019,8195.0,-3.7425373134328357,Accrual Risk,1.7714942724524123,Asset Light,97.42035187826914
JINDALSTEL,Mar 2020,7338.0,-22.035,Accrual Risk,3.892097144213275,Moderate,107.42204655248133
JINDALSTEL,Mar 2021,10077.0,2.8031403796578394,High Quality,5.4483935336475895,Moderate,92.17049300283546
JINDALSTEL,Mar 2022,13717.0,2.371859296482412,High Quality,4.555759684165266,Moderate,88.41121495327103
JINDALSTEL,Mar 2023,3257.0,1.8487669854051334,High Quality,7.686236187326168,Moderate,32.76000804667069
JINDALSTEL,Mar 2024,-2336.0,1.010937237085647,High Quality,16.570679588513325,Capital Intensive,-22.897471084101156
JINDALSTEL,TTM,,,Accrual Risk,,Capital Intensive,
JIOFIN,Mar 2023,945.0,66.29032258064517,High Quality,2466.666666666667,Capital Intensive,2423.076923076923
JIOFIN,Mar 2024,763.0,-0.4224299065420561,Accrual Risk,77.68194070080862,Capital Intensive,48.94162924951892
JIOFIN,TTM,,,Accrual Risk,,Capital Intensive,
JSWENERGY,Mar 2013,781.0,1.9145394006659266,High Quality,10.642615558060879,Capital Intensive,27.882898964655478
JSWENERGY,Mar 2014,1906.0,2.985526315789474,High Quality,4.197502312673451,Moderate,58.556067588325654
JSWENERGY,Mar 2015,2972.0,2.499263622974963,High Quality,4.51481758853108,Moderate,82.00883002207505
JSWENERGY,Mar 2016,266.0,2.4232876712328766,High Quality,33.30618892508143,Capital Intensive,6.602134524695955
JSWENERGY,Mar 2017,3091.0,6.184590690208668,High Quality,9.221832264310784,Capital Intensive,92.99037304452466
JSWENERGY,Mar 2018,3719.0,46.28235294117647,High Quality,2.67113927195925,Asset Light,137.08072244747513
JSWENERGY,Mar 2019,2436.0,3.641812865497076,High Quality,0.6018822499452834,Asset Light,85.32399299474605
JSWENERGY,Mar 2020,2383.0,1.9259944495837187,High Quality,3.6383415931342924,Moderate,80.58843422387555
JSWENERGY,Mar 2021,2670.0,4.495747266099635,High Quality,14.88009245882693,Capital Intensive,91.65808444902163
JSWENERGY,Mar 2022,1565.0,1.693631669535284,High Quality,16.982980286518917,Capital Intensive,43.81298992161254
JSWENERGY,Mar 2023,-4694.0,1.4081081081081082,High Quality,65.60201316298877,Capital Intensive,-143.02254722730044
JSWENERGY,Mar 2024,-1963.0,3.6139130434782607,High Quality,71.36514017064252,Capital Intensive,-36.473429951690825
JSWENERGY,TTM,,,Accrual Risk,,Capital Intensive,
JSWSTEEL,Mar 2013,411.0,6.290635091496233,High Quality,14.218790892436534,Capital Intensive,6.311425061425062
JSWSTEEL,Mar 2014,-3024.0,6.45273631840796,High Quality,10.96837172979305,Capital Intensive,-32.98069582288145
JSWSTEEL,Mar 2015,504.0,4.5737514518002325,High Quality,13.916786226685796,Capital Intensive,5.3823152498932085
JSWSTEEL,Mar 2016,3040.0,-14.338877338877339,Accrual Risk,9.283685553362538,Capital Intensive,47.337278106508876
JSWSTEEL,Mar 2017,2794.0,2.275165849437554,High Quality,9.161211423638587,Capital Intensive,22.700682482937925
JSWSTEEL,Mar 2018,7850.0,2.0250286275151317,High Quality,6.296136682746445,Moderate,52.62805041566103
JSWSTEEL,Mar 2019,3246.0,1.944843168527379,High Quality,13.434878535106245,Capital Intensive,17.147385103011093
JSWSTEEL,Mar 2020,-6804.0,3.262311814238326,High Quality,26.714944221694896,Capital Intensive,-57.597562007957336
JSWSTEEL,Mar 2021,11087.0,2.3865108599009273,High Quality,9.646914415260714,Capital Intensive,54.94598077113688
JSWSTEEL,Mar 2022,11522.0,1.2546566052153978,High Quality,10.07576637448675,Capital Intensive,29.457483254077825
JSWSTEEL,Mar 2023,12593.0,5.634935974873158,High Quality,6.465413352615087,Moderate,68.18083378451543
JSWSTEEL,Mar 2024,-2389.0,1.3460381143430291,High Quality,8.266573717472543,Capital Intensive,-8.48456866853713
JSWSTEEL,TTM,,,Accrual Risk,,Capital Intensive,
KOTAKBANK,Mar 2013,-6157.0,1.285969615728329,High Quality,83.36408931537184,Capital Intensive,-93.2454944722096
KOTAKBANK,Mar 2014,7938.0,3.588444796201029,High Quality,9.427665609878192,Capital Intensive,112.54785197788175
KOTAKBANK,Mar 2015,-2165.0,0.7413848631239935,Moderate,33.5385539454914,Capital Intensive,-22.278246552788637
KOTAKBANK,Mar 2016,2672.0,1.4259364358683315,High Quality,11.533183021272423,Capital Intensive,23.15223984056841
KOTAKBANK,Mar 2017,7933.0,2.634389320581789,High Quality,23.691990682673357,Capital Intensive,53.485706580366774
KOTAKBANK,Mar 2018,-15867.0,-1.660594439117929,Accrual Risk,21.78584218694043,Capital Intensive,-94.41832787860756
KOTAKBANK,Mar 2019,-1501.0,0.2529150471960022,Accrual Risk,11.139418725486909,Capital Intensive,-7.596922765462091
KOTAKBANK,Mar 2020,33551.0,5.425229838240428,High Quality,39.03925434665711,Capital Intensive,148.60040747630435
KOTAKBANK,Mar 2021,-6291.0,0.4885885885885886,Accrual Risk,34.040219378427786,Capital Intensive,-21.102240708439552
KOTAKBANK,Mar 2022,-2595.0,0.6872363305484325,Moderate,32.31380219910495,Capital Intensive,-8.453044073096844
KOTAKBANK,Mar 2023,-11623.0,-0.08321608040201005,Accrual Risk,24.62812270171526,Capital Intensive,-34.71106465581604
KOTAKBANK,Mar 2024,6766.0,0.8611980453522209,Moderate,15.859665344879707,Capital Intensive,14.379835076086033
KOTAKBANK,TTM,,,Accrual Risk,,Capital Intensive,
LICI,Mar 2019,22910.0,5.052912066996574,High Quality,1.6860656368764744,Asset Light,386.9932432432432
LICI,Mar 2020,13952.0,20.06162361623616,High Quality,6.435068936362638,Moderate,-200.83489275946454
LICI,Mar 2021,229049.0,27.10221923335575,High Quality,21.485597339176802,Capital Intensive,-90892.46031746031
LICI,Mar 2022,8748.0,-0.9170909090909091,Accrual Risk,1.731743517881278,Asset Light,263.0186410102225
LICI,Mar 2023,1671.0,1.5145428785732145,High Quality,6.735421116758515,Moderate,4.884965065629842
LICI,Mar 2024,853.0,0.6384299540522045,Moderate,2.986999477520373,Asset Light,2.6022758473412853
LICI,TTM,,,Accrual Risk,,Capital Intensive,
LODHA,Mar 2011,,,Accrual Risk,,Capital Intensive,
LODHA,Mar 2012,,,Accrual Risk,,Capital Intensive,
LODHA,Mar 2015,,,Accrual Risk,,Capital Intensive,
LODHA,Mar 2016,-467.0,0.55049786628734,Moderate,10.35277003273124,Capital Intensive,-21.966133584195674
LODHA,Mar 2017,295.0,2.5154109589041096,High Quality,14.812011102699973,Capital Intensive,18.277571251548945
LODHA,Mar 2018,45.0,0.8765743073047859,Moderate,6.727291515965692,Moderate,2.67538644470868
LODHA,Mar 2019,-638.0,-0.2816301703163017,Accrual Risk,1.4697236919459142,Asset Light,-20.069204152249135
LODHA,Mar 2020,3954.0,5.083557951482479,High Quality,1.4626697741702162,Asset Light,206.25978090766824
LODHA,Mar 2021,2944.0,52.583333333333336,High Quality,7.707836300238576,Moderate,212.8705712219812
LODHA,Mar 2022,3137.0,1.653973509933775,High Quality,12.336185421856385,Capital Intensive,143.50411710887465
LODHA,Mar 2023,4539.0,5.612244897959184,High Quality,18.891235480464623,Capital Intensive,219.9127906976744
LODHA,Mar 2024,-435.0,1.6164736164736164,High Quality,28.567274137262505,Capital Intensive,-16.322701688555348
LODHA,TTM,,,Accrual Risk,,Capital Intensive,
LT,Mar 2013,-11277.0,-0.8230958230958231,Accrual Risk,9.30051326149464,Capital Intensive,-98.97314375987362
LT,Mar 2014,-12653.0,-1.462231320368475,Accrual Risk,6.478237355092059,Moderate,-89.82677836149368
LT,Mar 2015,-6143.0,-0.27486910994764396,Accrual Risk,5.197489366793938,Moderate,-39.16730425911757
LT,Mar 2016,-7867.0,-0.705574912891986,Accrual Risk,4.575661082652637,Moderate,-50.800723233888675
LT,Mar 2017,-3141.0,1.0260561208757324,High Quality,8.96150468384075,Capital Intensive,-18.898916967509024
LT,Mar 2018,-6117.0,-1.253248375812094,Accrual Risk,3.2703057242883284,Moderate,-30.41619014469693
LT,Mar 2019,-15779.0,-0.46549867867280026,Accrual Risk,8.151900606419169,Capital Intensive,-69.0063850258025
LT,Mar 2020,-1714.0,0.6144666789058197,Moderate,5.780601160520309,Moderate,-6.980817008104916
LT,Mar 2021,17324.0,1.7857750948069036,High Quality,4.22859412115106,Moderate,73.84484228473998
LT,Mar 2022,15579.0,1.8393319896343219,High Quality,2.2904274825742235,Asset Light,64.07419593649749
LT,Mar 2023,14729.0,1.8176522224882292,High Quality,4.389634615279725,Moderate,54.21850842965471
LT,Mar 2024,20445.0,1.1748890461182222,High Quality,0.9854689683555468,Asset Light,68.45806127574083
LT,TTM,,,Accrual Risk,,Capital Intensive,
LTIM,Mar 2013,384.0,1.0818505338078293,High Quality,5.816670994546871,Moderate,44.13793103448276
LTIM,Mar 2014,808.0,0.6305220883534136,Moderate,3.6585365853658534,Moderate,70.44463818657367
LTIM,Mar 2015,539.0,0.834850455136541,Moderate,2.06910405785456,Asset Light,53.6318407960199
LTIM,Mar 2016,818.0,1.0263157894736843,High Quality,0.6842285323297981,Asset Light,79.57198443579766
LTIM,Mar 2017,209.0,1.2049433573635426,High Quality,14.782341178280264,Capital Intensive,16.991869918699187
LTIM,Mar 2018,392.0,0.7589928057553957,Moderate,6.186695866411169,Moderate,33.02443133951137
LTIM,Mar 2019,646.0,0.9201846965699209,Moderate,7.929282235867034,Moderate,34.30695698353691
LTIM,Mar 2020,1001.0,1.081578947368421,High Quality,5.910469712289732,Moderate,49.33464760965993
LTIM,Mar 2021,743.0,1.238390092879257,High Quality,13.39531123686338,Capital Intensive,27.26605504587156
LTIM,Mar 2022,1608.0,0.8230379746835443,Moderate,6.29284920908499,Moderate,30.634406553629262
LTIM,Mar 2023,2824.0,0.7018140589569161,Moderate,0.8166832414187988,Asset Light,46.234446627373934
LTIM,Mar 2024,1752.0,1.2366412213740459,High Quality,11.031337106174508,Capital Intensive,27.430718647252235
LTIM,TTM,,,Accrual Risk,,Capital Intensive,
M&M,Mar 2013,-3825.0,-0.223298619520465,Accrual Risk,4.226049233546359,Moderate,-41.95919262834577
M&M,Mar 2014,-4768.0,-0.0473418703919286,Accrual Risk,6.113430899582438,Moderate,-46.88298918387414
M&M,Mar 2015,-3302.0,0.3120378586217096,Accrual Risk,6.098141305564886,Moderate,-37.55259865802343
M&M,Mar 2016,-3121.0,0.6710748452447945,Moderate,7.259925370182355,Moderate,-30.956159492164254
M&M,Mar 2017,-5692.0,0.04517403110343125,Accrual Risk,7.012999415086006,Moderate,-53.02282254308337
M&M,Mar 2018,-4785.0,0.0856999246041719,Accrual Risk,5.936325927856321,Moderate,-36.178738847724176
